Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2019","2019","index","116.33","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2020","2020","index","118.32","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2016","2016","index","107.9","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2017","2017","index","87.11","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2018","2018","index","97.99","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2019","2019","index","89.12","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2020","2020","index","77.1","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2016","2016","index","90.05","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2017","2017","index","79.21","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2018","2018","index","87.83","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2019","2019","index","88.37","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2020","2020","index","73.76","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2016","2016","index","104.42","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2017","2017","index","104.3","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2018","2018","index","67.65","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2019","2019","index","85.27","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2020","2020","index","83.44","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","373","Spinach","2016","2016","index","95.42","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","373","Spinach","2017","2017","index","80.55","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","373","Spinach","2018","2018","index","82.31","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","373","Spinach","2019","2019","index","91.11","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","373","Spinach","2020","2020","index","93.64","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2016","2016","index","88.26","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2017","2017","index","83.61","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2018","2018","index","76.94","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2019","2019","index","91.85","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","544","Strawberries","2020","2020","index","69.72","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","423","String beans","2016","2016","index","98.28","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","423","String beans","2017","2017","index","97.05","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","423","String beans","2018","2018","index","96.14","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","423","String beans","2019","2019","index","99.29","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","423","String beans","2020","2020","index","97.71","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2016","2016","index","108.55","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","index","107.86","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","index","125.14","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","index","128.66","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2020","2020","index","132.65","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2016","2016","index","93.65","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2017","2017","index","87.25","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2018","2018","index","98.27","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2019","2019","index","77.21","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2020","2020","index","76.99","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2016","2016","index","99.85","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2017","2017","index","95.81","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2018","2018","index","104.27","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2019","2019","index","97.61","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2020","2020","index","96.61","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2016","2016","index","93.31","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2017","2017","index","98.85","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2018","2018","index","103.17","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2019","2019","index","95.85","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","420","Vegetables, leguminous nes","2020","2020","index","97.7","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2016","2016","index","92.86","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2017","2017","index","102.44","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2018","2018","index","106.17","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2019","2019","index","131.48","Fc","Calculated data"
"QI","Production Indices","170","Peru","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2020","2020","index","117.72","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2016","2016","index","87.5","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2017","2017","index","89.21","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2018","2018","index","68.61","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2019","2019","index","67.42","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","486","Bananas","2020","2020","index","66.85","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2016","2016","index","97.64","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2017","2017","index","97.12","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2018","2018","index","100.91","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2019","2019","index","85.9","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2020","2020","index","78.09","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2016","2016","index","106.51","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2017","2017","index","89.07","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2018","2018","index","92.98","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2019","2019","index","74.18","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2020","2020","index","70.26","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2016","2016","index","107.17","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2017","2017","index","107.77","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2018","2018","index","146.36","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2019","2019","index","143.27","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2020","2020","index","151.14","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2016","2016","index","101.05","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2017","2017","index","102.6","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2018","2018","index","101.68","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2019","2019","index","75.37","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2020","2020","index","63.44","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2016","2016","index","87.93","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2017","2017","index","93.38","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2018","2018","index","89.89","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2019","2019","index","87.14","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","512","Fruit, citrus nes","2020","2020","index","85.66","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2016","2016","index","63.61","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2017","2017","index","29.87","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2018","2018","index","21.91","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2019","2019","index","26.73","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","603","Fruit, tropical fresh nes","2020","2020","index","35.37","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2016","2016","index","93.35","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2017","2017","index","50.14","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2018","2018","index","49.57","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2019","2019","index","48.26","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2020","2020","index","49.25","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2016","2016","index","88.7","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2017","2017","index","67.56","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2018","2018","index","90.16","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2019","2019","index","86.18","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2020","2020","index","87.83","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2016","2016","index","100.52","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2017","2017","index","95.15","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2018","2018","index","98.84","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2019","2019","index","89.86","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","571","Mangoes, mangosteens, guavas","2020","2020","index","86.44","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2016","2016","index","86.63","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2017","2017","index","158.82","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2018","2018","index","157.19","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2019","2019","index","155.17","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2020","2020","index","147.18","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2016","2016","index","90.12","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2017","2017","index","93.24","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2018","2018","index","100.41","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2019","2019","index","104.88","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","600","Papayas","2020","2020","index","108.57","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2016","2016","index","104.9","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2017","2017","index","320.81","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2018","2018","index","310.89","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2019","2019","index","335.64","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","574","Pineapples","2020","2020","index","337.49","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2016","2016","index","90.64","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2017","2017","index","74.62","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2018","2018","index","68.94","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2019","2019","index","65.87","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","489","Plantains and others","2020","2020","index","64.4","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2016","2016","index","98.95","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2017","2017","index","94.19","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2018","2018","index","99.12","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2019","2019","index","76.02","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","388","Tomatoes","2020","2020","index","62","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2016","2016","index","117.31","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2017","2017","index","91.39","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2018","2018","index","96.24","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2019","2019","index","87.66","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","463","Vegetables, fresh nes","2020","2020","index","85.33","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2016","2016","index","88.32","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2017","2017","index","109.51","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2018","2018","index","112.32","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2019","2019","index","102.73","Fc","Calculated data"
"QI","Production Indices","207","Suriname","434","Gross per capita Production Index Number (2014-2016 = 100)","567","Watermelons","2020","2020","index","87.87","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","77.17","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","93.36","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","93.3","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","85.75","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2020","2020","index","74.79","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2016","2016","index","98.16","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2017","2017","index","99.32","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2018","2018","index","99.4","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2019","2019","index","98.24","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2020","2020","index","98.26","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2016","2016","index","98.7","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2017","2017","index","99.27","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2018","2018","index","99.26","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2019","2019","index","98.36","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2020","2020","index","98.26","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2016","2016","index","107.47","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2017","2017","index","108.19","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2018","2018","index","106.45","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2019","2019","index","104.77","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2020","2020","index","104.24","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2016","2016","index","90.39","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2017","2017","index","99.28","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2018","2018","index","98.04","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2019","2019","index","95.22","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2020","2020","index","96.82","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","99.04","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","102.09","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","102.22","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","102.66","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2020","2020","index","103.11","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2016","2016","index","94.84","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2017","2017","index","118.12","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2018","2018","index","138.63","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2019","2019","index","105.54","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2020","2020","index","106.81","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2016","2016","index","105.25","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2017","2017","index","91.49","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2018","2018","index","75.2","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2019","2019","index","66.81","Fc","Calculated data"
